"","file","Specificity"
"958","file958",0.0946567392970546
"959","file959",0.10636401042381
"960","file960",0.102780166236744
"961","file961",0.0960762580359122
"962","file962",0.0855993482024646
"963","file963",0.0921514484953433
"964","file964",0.096101583731609
"965","file965",0.0955795071459095
"966","file966",0.100413357484557
"967","file967",0.104992483582562
"968","file968",0.0850225225225225
"969","file969",0.0739561650544876
"970","file970",0.0701786365293474
"971","file971",0.0737923164701407
"972","file972",0.0667177914110429
"973","file973",0.0771433053572829
"974","file974",0.0805084745762712
"975","file975",0.100181529385069
"976","file976",0.0957582184517497
"977","file977",0.103692905733722
"978","file978",0.0900281888653982
"979","file979",0.0906493094141927
"980","file980",0.111089283960318
"981","file981",0.0928119422359241
"982","file982",0.0962619105790374
"983","file983",0.0848082063136603
"984","file984",0.0860711661593366
"985","file985",0.090820523922927
"986","file986",0.0721633043616936
"987","file987",0.0754673701112513
"988","file988",0.0750805873925501
"989","file989",0.075750518694161
"990","file990",0.0951911220715166
"991","file991",0.134530727240711
"992","file992",0.101165737455651
"993","file993",0.0905374414198823
"994","file994",0.0906655235237381
"995","file995",0.0926644493717664
"996","file996",0.0902366863905325
"997","file997",0.102427995674826
"998","file998",0.0961743341404358
"999","file999",0.106578637113888
"1000","file1000",0.0826797625155758
"1001","file1001",0.107659971975712
"1002","file1002",0.104962240498976
"1003","file1003",0.0838943032251582
"1004","file1004",0.11764993880049
"1005","file1005",0.108105926045535
"1006","file1006",0.112511994882184
"1007","file1007",0.115276050138743
"1008","file1008",0.117765320844864
"1009","file1009",0.117401392111369
"1010","file1010",0.121197177755861
"1011","file1011",0.115932383867962
"1012","file1012",0.0904435378873362
"1013","file1013",0.089218422889044
"1014","file1014",0.110817679007424
"1015","file1015",0.121785431063782
"1016","file1016",0.105300859598854
"1017","file1017",0.0929855961817097
"1018","file1018",0.100304677698787
"1019","file1019",0.110091743119266
"1020","file1020",0.0976603635364681
"1021","file1021",0.0947196832974326
"1022","file1022",0.0943582047554284
"1023","file1023",0.104444444444444
"1024","file1024",0.108174309313586
"1025","file1025",0.100416760531651
"1026","file1026",0.0970411517968484
"1027","file1027",0.0950343370311675
"1028","file1028",0.0984843946564428
"1029","file1029",0.0948633534770452
"1030","file1030",0.0925348189415042
"1031","file1031",0.0893273305084746
"1032","file1032",0.0926478895972884
"1033","file1033",0.0895805004511431
"1034","file1034",0.0932134207733544
"1035","file1035",0.0939301065941903
"1036","file1036",0.0945544554455446
"1037","file1037",0.0984447262419812
"1038","file1038",0.0986222618693627
"1039","file1039",0.0932063627174549
"1040","file1040",0.113305169222006
"1041","file1041",0.109736398941472
"1042","file1042",0.120294995390697
"1043","file1043",0.0908590741177395
"1044","file1044",0.0944591029023747
"1045","file1045",0.121607927035244
"1046","file1046",0.100304214305281
"1047","file1047",0.10154575484782
"1048","file1048",0.102299367733074
"1049","file1049",0.0938847763115545
"1050","file1050",0.100080474065403
"1051","file1051",0.0806594575429888
"1052","file1052",0.103612690262241
"1053","file1053",0.140161725067385
"1054","file1054",0.0522032552600238
"1055","file1055",0.104335940466246
"1056","file1056",0.0737040373433789
"1057","file1057",0.0803068327098821
"1058","file1058",0.0838806454228493
"1059","file1059",0.0833967322392494
"1060","file1060",0.0877825666285513
"1061","file1061",0.0885198555956679
"1062","file1062",0.0823943661971831
"1063","file1063",0.0706066464144343
"1064","file1064",0.0848189303701335
"1065","file1065",0.0843754708452614
"1066","file1066",0.0965042979942693
"1067","file1067",0.0777556606120926
"1068","file1068",0.0899801897612345
"1069","file1069",0.076721426074799
"1070","file1070",0.100909546659027
"1071","file1071",0.0891299869532377
"1072","file1072",0.118525896414343
"1073","file1073",0.116716306775875
"1074","file1074",0.112097476066144
"1075","file1075",0.109496124031008
"1076","file1076",0.111758023288838
"1077","file1077",0.0970959875859011
"1078","file1078",0.0678790441953901
"1079","file1079",0.0904872389791183
"1080","file1080",0.0978389487450956
"1081","file1081",0.091995841995842
"1082","file1082",0.0948688122011115
"1083","file1083",0.0943827563683867
"1084","file1084",0.100836153693012
"1085","file1085",0.0790436691876067
"1086","file1086",0.0717966678340922
"1087","file1087",0.112470487229019
"1088","file1088",0.124367317425886
"1089","file1089",0.115073787772312
"1090","file1090",0.0908171745152355
"1091","file1091",0.0817720530835285
"1092","file1092",0.102433641002121
"1093","file1093",0.0927128853194756
"1094","file1094",0.0865227962002156
"1095","file1095",0.0860524740509832
"1096","file1096",0.100254885301614
"1097","file1097",0.110018120631633
"1098","file1098",0.0897557192710353
"1099","file1099",0.0847268194128014
"1100","file1100",0.0849687491962242
"1101","file1101",0.0897463533807573
"1102","file1102",0.10206760748277
"1103","file1103",0.0855858877188276
"1104","file1104",0.0824735493198396
"1105","file1105",0.0675554760200429
"1106","file1106",0.07251997570207
"1107","file1107",0.0776743244610869
"1108","file1108",0.0843767262014362
"1109","file1109",0.0795636363636364
"1110","file1110",0.0832423737576837
"1111","file1111",0.124127780200611
"1112","file1112",0.0874642711310739
"1113","file1113",0.116854565952649
"1114","file1114",0.101537631507958
"1115","file1115",0.116993142830396
"1116","file1116",0.0855993872079663
"1117","file1117",0.0955488962455089
"1118","file1118",0.0916393028542561
"1119","file1119",0.0991908482142857
"1120","file1120",0.0920946874432835
"1121","file1121",0.0906975405589863
"1122","file1122",0.0965441338322694
"1123","file1123",0.0924968727135406
"1124","file1124",0.0928686108648247
"1125","file1125",0.0888777149584861
"1126","file1126",0.100805336120247
"1127","file1127",0.0925837283634174
"1128","file1128",0.0779016580903373
"1129","file1129",0.0945023176992474
"1130","file1130",0.0902986667701682
"1131","file1131",0.0747550889614551
"1132","file1132",0.102885051642691
"1133","file1133",0.113867613867614
"1134","file1134",0.101994946322123
"1135","file1135",0.0995945524482794
"1136","file1136",0.0944830556816727
"1137","file1137",0.0865497076023392
"1138","file1138",0.0922318874086062
"1139","file1139",0.0939589817253212
"1140","file1140",0.0827629122588674
"1141","file1141",0.0963822039265358
"1142","file1142",0.107257949522316
"1143","file1143",0.097001806140879
"1144","file1144",0.089379100503946
"1145","file1145",0.104033114766109
"1146","file1146",0.10627187378479
"1147","file1147",0.101757961783439
"1148","file1148",0.112559241706161
"1149","file1149",0.0938172383242628
"1150","file1150",0.0984874558463907
"1151","file1151",0.0962143587961622
"1152","file1152",0.0929467901680099
"1153","file1153",0.102213809562999
"1154","file1154",0.101172632692647
"1155","file1155",0.0851635376077459
"1156","file1156",0.100187106650791
"1157","file1157",0.138794567062818
"1158","file1158",0.0922534873687743
"1159","file1159",0.0951025056947608
"1160","file1160",0.108368313628837
"1161","file1161",0.127626307045832
"1162","file1162",0.115924836291164
"1163","file1163",0.113855573261763
"1164","file1164",0.127194419736904
"1165","file1165",0.10270858679644
"1166","file1166",0.105765175356065
"1167","file1167",0.0727087009007336
"1168","file1168",0.097147612922751
"1169","file1169",0.0627992114897212
"1170","file1170",0.0673684210526316
"1171","file1171",0.0806589037205339
"1172","file1172",0.068441361032077
"1173","file1173",0.0747770872737098
"1174","file1174",0.0975911751463305
"1175","file1175",0.109784735812133
"1176","file1176",0.0743279673419086
"1177","file1177",0.0764902784701944
"1178","file1178",0.0925447797321284
"1179","file1179",0.0667524667524668
"1180","file1180",0.0744509043927649
"1181","file1181",0.0977722772277228
"1182","file1182",0.0853826311263973
"1183","file1183",0.0865674409978207
"1184","file1184",0.0950173269645031
"1185","file1185",0.0869973287127283
"1186","file1186",0.0823685081045319
"1187","file1187",0.0785821200163287
"1188","file1188",0.0687782446681995
"1189","file1189",0.0973369695997433
"1190","file1190",0.093869010253191
"1191","file1191",0.0707598644535064
"1192","file1192",0.0932659932659933
"1193","file1193",0.0852527404251542
"1194","file1194",0.0858556064800109
"1195","file1195",0.0865058008734395
"1196","file1196",0.0996617540468712
"1197","file1197",0.0983644550390677
"1198","file1198",0.0725665648188564
"1199","file1199",0.105699681743659
"1200","file1200",0.087393021724819
"1201","file1201",0.109456928838951
"1202","file1202",0.0822172949002217
"1203","file1203",0.110990795885219
"1204","file1204",0.0824024181889867
"1205","file1205",0.0882079851439183
"1206","file1206",0.0888617555284222
"1207","file1207",0.100507815076172
"1208","file1208",0.0847185941581572
"1209","file1209",0.10917601707166
"1210","file1210",0.0742049469964664
"1211","file1211",0.103533278553821
"1212","file1212",0.0952680067001675
"1213","file1213",0.0935960591133005
"1214","file1214",0.149512716900404
"1215","file1215",0.107401713156161
"1216","file1216",0.106402494955054
"1217","file1217",0.0884062404405017
"1218","file1218",0.11357922779633
"1219","file1219",0.103042089179053
"1220","file1220",0.0852362925876175
"1221","file1221",0.102036147334706
"1222","file1222",0.106597191557008
"1223","file1223",0.0864130886139025
"1224","file1224",0.0875959079283887
"1225","file1225",0.104146941867071
"1226","file1226",0.109237794169301
"1227","file1227",0.0857624368016978
"1228","file1228",0.0750825082508251
"1229","file1229",0.0924396956451352
"1230","file1230",0.089553241518307
"1231","file1231",0.0902684971449399
"1232","file1232",0.0818196784283598
"1233","file1233",0.0914002518584718
"1234","file1234",0.0766211377801353
"1235","file1235",0.0861784789263009
"1236","file1236",0.0912135225641843
"1237","file1237",0.0974550898203593
"1238","file1238",0.0891511095456147
"1239","file1239",0.0847608024691358
"1240","file1240",0.0936654689329404
"1241","file1241",0.0932553885309791
"1242","file1242",0.0849560783831931
"1243","file1243",0.0831734458940906
"1244","file1244",0.0840292813692133
"1245","file1245",0.0809394760614273
"1246","file1246",0.0770593445527015
"1247","file1247",0.0914669652855543
"1248","file1248",0.0968530400244424
"1249","file1249",0.10855623338026
"1250","file1250",0.121418338108883
"1251","file1251",0.126741149158445
"1252","file1252",0.104650195491224
"1253","file1253",0.0921828668252468
"1254","file1254",0.10454315149468
"1255","file1255",0.105031604154484
"1256","file1256",0.0955316642858933
"1257","file1257",0.14739425436697
"1258","file1258",0.122892384293312
"1259","file1259",0.0919884266187768
"1260","file1260",0.0864652985934978
"1261","file1261",0.0765109177853316
"1262","file1262",0.0840810260362195
"1263","file1263",0.0810384321710359
"1264","file1264",0.0950346124262884
"1265","file1265",0.0832295445930579
"1266","file1266",0.082961038961039
"1267","file1267",0.0858278624344998
"1268","file1268",0.0806434654610451
"1269","file1269",0.0864741716606409
"1270","file1270",0.0803542144965562
"1271","file1271",0.0815905743740795
"1272","file1272",0.0859114177609615
"1273","file1273",0.0673616013954068
"1274","file1274",0.0720656838962493
"1275","file1275",0.0684493532916727
"1276","file1276",0.0840073404472235
"1277","file1277",0.0901003758146615
"1278","file1278",0.089937106918239
"1279","file1279",0.105442026746701
"1280","file1280",0.0960191846522782
"1281","file1281",0.089292553482519
"1282","file1282",0.0947045280122794
"1283","file1283",0.0879129967332424
"1284","file1284",0.0876829477518377
"1285","file1285",0.0689233990577561
"1286","file1286",0.0919765848219471
"1287","file1287",0.0925576940900244
"1288","file1288",0.0901489814533293
"1289","file1289",0.097683155917345
"1290","file1290",0.0938788777603966
"1291","file1291",0.0991882332777613
"1292","file1292",0.0946985986505524
"1293","file1293",0.107138380546503
"1294","file1294",0.0969731820795651
"1295","file1295",0.102065249925172
"1296","file1296",0.119674341940962
"1297","file1297",0.142371629109716
"1298","file1298",0.246869686195703
"1299","file1299",0.126368710323378
"1300","file1300",0.166447656592203
"1301","file1301",0.138003584508689
"1302","file1302",0.150699677072121
"1303","file1303",0.196809342578593
"1304","file1304",0.168817661797381
"1305","file1305",0.148280305282981
"1306","file1306",0.172616547669047
"1307","file1307",0.186039132734003
"1308","file1308",0.135874125874126
"1309","file1309",0.162227278811404
"1310","file1310",0.177410234662143
"1311","file1311",0.0865261813537676
"1312","file1312",0.0859693039014893
"1313","file1313",0.0901067523281093
"1314","file1314",0.092853387931273
"1315","file1315",0.0963371944104505
"1316","file1316",0.101380906173024
"1317","file1317",0.100054056710403
"1318","file1318",0.0904259679226208
"1319","file1319",0.0943627261031976
"1320","file1320",0.0956982030468423
"1321","file1321",0.079019412643106
"1322","file1322",0.0804517810599479
"1323","file1323",0.0880006717608531
"1324","file1324",0.0883614315291334
"1325","file1325",0.0988442822384428
"1326","file1326",0.10234215885947
"1327","file1327",0.0856582484904579
"1328","file1328",0.0802999678875687
"1329","file1329",0.0858844133099825
"1330","file1330",0.0910521881789562
"1331","file1331",0.0978458344147418
"1332","file1332",0.09551137528182
"1333","file1333",0.0873992073254066
"1334","file1334",0.120092926227954
"1335","file1335",0.0879680998613037
"1336","file1336",0.0928519490373368
"1337","file1337",0.0987631254437428
"1338","file1338",0.0942650820893106
"1339","file1339",0.105479563588992
"1340","file1340",0.108658028906871
"1341","file1341",0.120306674368534
"1342","file1342",0.123344984641457
"1343","file1343",0.125665885361176
"1344","file1344",0.120252851992691
"1345","file1345",0.0932551590415955
"1346","file1346",0.0860444322167962
"1347","file1347",0.112414396036719
"1348","file1348",0.1041035057005
"1349","file1349",0.119363395225464
"1350","file1350",0.114169215086646
"1351","file1351",0.106981016533987
"1352","file1352",0.105232337845751
"1353","file1353",0.0855793991416309
"1354","file1354",0.0832102776137035
"1355","file1355",0.120392198885555
"1356","file1356",0.108858034657195
"1357","file1357",0.111764423538447
"1358","file1358",0.106004796984752
"1359","file1359",0.101253323205469
"1360","file1360",0.0997618124411455
"1361","file1361",0.118200836820084
"1362","file1362",0.113446421183285
"1363","file1363",0.112223811794627
"1364","file1364",0.113592304483326
"1365","file1365",0.102310301885172
"1366","file1366",0.105659804764554
"1367","file1367",0.0695658708885493
"1368","file1368",0.0855578208714618
"1369","file1369",0.0851012641616727
"1370","file1370",0.0790899533655013
"1371","file1371",0.07792436235708
"1372","file1372",0.0898039039980883
"1373","file1373",0.0957581031107244
"1374","file1374",0.0938389966921975
"1375","file1375",0.0902881568721229
"1376","file1376",0.0998683590385334
"1377","file1377",0.0964522061713064
"1378","file1378",0.0828981071820631
"1379","file1379",0.0903265981679039
"1380","file1380",0.108283703302653
"1381","file1381",0.0972222222222222
"1382","file1382",0.0891690509340718
"1383","file1383",0.109530885162386
"1384","file1384",0.083990038549449
"1385","file1385",0.0884864756790723
"1386","file1386",0.0881384466836672
"1387","file1387",0.08737019518295
"1388","file1388",0.0936074229763675
"1389","file1389",0.0797621690967853
"1390","file1390",0.119762229584876
"1391","file1391",0.137449687419714
"1392","file1392",0.108482450103235
"1393","file1393",0.115392214977277
"1394","file1394",0.0931982725771625
"1395","file1395",0.0766459660725327
"1396","file1396",0.0881185631750816
"1397","file1397",0.0984355217941762
"1398","file1398",0.0687203791469194
"1399","file1399",0.078309462078687
"1400","file1400",0.0928994798596831
"1401","file1401",0.0805575771147064
"1402","file1402",0.0744820616472966
"1403","file1403",0.0669638622782889
"1404","file1404",0.074577861163227
"1405","file1405",0.100944060044564
"1406","file1406",0.0932121446528718
"1407","file1407",0.102358189929892
"1408","file1408",0.106153576437588
"1409","file1409",0.0991777143816076
"1410","file1410",0.102302009963924
"1411","file1411",0.0934157875591124
"1412","file1412",0.0805236017453392
"1413","file1413",0.0835936523803574
"1414","file1414",0.113327233912778
"1415","file1415",0.106824925816024
"1416","file1416",0.100498571508599
"1417","file1417",0.0791285967543979
"1418","file1418",0.0820122412786297
"1419","file1419",0.094287753429727
"1420","file1420",0.0843954843408594
"1421","file1421",0.0967532100231914
"1422","file1422",0.0986634428101283
"1423","file1423",0.104220450155853
"1424","file1424",0.0802487562189055
"1425","file1425",0.136507309363888
"1426","file1426",0.0984855655466162
"1427","file1427",0.127362542955326
"1428","file1428",0.100751106080873
"1429","file1429",0.071374889952975
"1430","file1430",0.102109110122848
"1431","file1431",0.103265883510671
